"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"NMCOF","0.10","0.25","2.75","1.76","12.1K","80.0K","-89.6%","-86.3%","23.9M","95.7M","68.9M","0.03","12.00%","none","0.80","-0.47","-0.17","0.49","0.08","0.31","none","0.51","26.5M","-13.7M","-27.4M","none","none","Dec 31","none","-16.30%","-32.94%","0.31","0.72","7.79M","1,000","0.0%","3,000","0"
