"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"VSEC","5.00","5.75","8.00","-0.27","682","0","-21.4%","+3.4%","12.3M","2.15M","800.0K","0.16","2.78%","7.62","0.45","0.16","54.02","0.27","0.76","12.81","0.11","114.8M","2.89M","955.0K","0.8%","1.3%","Dec 31","none","3.00%","5.95%","1.88","0.08","585.0K","0","0","1,000"
