"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"OMN","4.688","5.75","7.50","-0.22","33.4K","33.0K","+1.1%","+33.4%","227.7M","39.6M","29.9M","0.20","3.48%","none","6.85","-0.31","0.07","18.86","0.13","0.84","none","0.30","747.7M","19.9M","-12.2M","-1.6%","-2.7%","Nov 30","none","-1.86%","-4.34%","1.30","0.72","5.10M","131.0K","0.4%","112.0K","4.09","32.0K"
