"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"EMT","2.25","2.36","18.125","2.28","755.7K","593.0K","-86.8%","-82.5%","785.7M","332.9M","156.5M","0.33","13.94%","none","6.57","0.25","-0.04","7.98","0.43","0.36","9.37","0.30","2.66B","327.7M","84.0M","3.9%","2.4%","Dec 31","none","2.43%","3.81%","1.04","0.53","144.7M","1.68M","1.1%","1.82M","1.88","893.0K","1"
