"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ERF","14.10","16.85","23.50","113.8K","114.0K","-4.4%","+2.3%","1.09B","64.6M","63.9M","3.49","20.72%","none","13.72","3.55","0.83","7.05","0.01","1.23","4.75","2.39","213.1M","163.8M","106.1M","49.8%","45.2%","Dec 31","none","15.59%","27.19%","0.90","0.27","513.0K","3,000","0.0%","48.0K","0.03","117.0K"
