"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"NEU","31.10","33.90","57.125","206.6K","224.0K","-22.2%","+2.6%","2.40B","70.7M","48.3M","0.30","0.89%","5.42","1.87","0.45","10.68","8.42","6.26","18.14","3.17","796.5M","254.4M","139.3M","17.5%","30.4%","Dec 31","none","3.42%","39.71%","none","0.47","616.5M","2.56M","5.3%","2.35M","13.67","187.0K"
