"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"AUTN","2.50","3.25","59.125","26.5K","18.0K","-93.4%","-91.2%","413.4M","127.2M","73.8M","none","1.17","0.14","0.01","0.51","1.08","2.79","23.72","6.34","67.9M","15.0M","18.1M","26.6%","18.2%","Dec 31","none","11.23%","12.64%","10.03","0","137.3M","557.0K","0.8%","582.0K","50.64","11.0K","1"
