"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"CTRY","5.762","15.20","15.85","-0.05","18.7K","13.0K","+144.4%","+222.5%","66.3M","4.36M","3.00M","none","5.80","0.27","0.31","7.30","3.58","2.62","55.47","2.08","26.3M","none","994.0K","3.8%","Dec 31","none","0.28%","4.62%","none","0","15.5M","10.0K","0.3%","2,000","1.11","9,000"
