"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"NARA","13.00","17.50","20.813","-0.05","16.9K","12.0K","+34.6%","+77.6%","96.3M","5.50M","3.20M","none","9.12","2.01","0.57","8.65","5.10","1.92","8.69","2.02","48.3M","none","11.2M","23.2%","Dec 31","none","1.95%","26.07%","none","0","28.0M","7,000","0.2%","2,000","0.27","26.0K"
