"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"ICAB","6.00","8.90","13.00","3,182","3,000","+31.9%","+74.0%","896.2M","100.7M","20.1M","none","none","none","0.01","0.10","2.30","none","none","1,112.50","3.87","232.0M","70.6M","788.0K","7.6%","6.7%","Dec 31","none","3.31%","0.48%","none","none","none","0","0","2,000","2"
