"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"DRMD","2.875","21.44","23.00","0.54","385.3K","286.0K","+264.9%","+381.6%","581.0M","27.1M","18.7M","none","none","0.48","0.27","0.12","3.78","0","44.62","79.70","5.67","106.0M","16.9M","7.48M","7.8%","12.4%","Dec 31","none","10.06%","114.72%","2.09","3.66","4,000","2.62M","14.0%","2.64M","9.61","272.0K"
