"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"BBV","8.45","10.38","16.625","1.14","243.0K","165.0K","-27.8%","-4.7%","33.2B","3.20B","3.16B","none","4.96","0.65","0.21","6.84","1.97","2.09","15.90","1.52","21.3B","none","2.05B","9.6%","Dec 31","none","0.75%","14.01%","none","0.33","6.29B","3.45M","0.1%","936.0K","20.40","169.0K","1"
