"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"AIZ","6.40","6.49","14.188","0.55","13.7K","9,000","-31.7%","-9.8%","55.7M","8.58M","5.10M","0.56","8.63%","15.28","-3.12","-2.25","64.96","1.35","0.42","none","0.10","548.5M","17.6M","-26.6M","-4.8%","-2.8%","Aug 31","none","none","-5.55%","-18.08%","0.61","1.43","11.6M","78.0K","1.5%","73.0K","8.67","9,000"
