"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"CFBX","14.75","22.96","26.46","0.78","142.4K","142.0K","+37.1%","+80.9%","933.9M","40.7M","36.6M","0.72","3.14%","8.59","1.47","0.43","10.93","5.51","2.67","15.67","2.10","467.0M","none","62.7M","13.4%","Dec 31","none","1.03%","18.13%","none","0.39","226.1M","471.0K","1.3%","464.0K","3.25","145.0K"
