"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"HIBNY","4.00","4.19","7.75","2.14","55.5K","39.0K","-35.5%","-14.9%","94.3M","22.5M","19.1M","none","none","0.66","-0.95","-0.28","7.00","none","6.34","none","0.60","132.0M","-14.1M","-18.3M","-13.8%","-10.7%","Mar 31","none","-17.93%","-95.19%","0.79","0","none","11.0K","0.1%","1,000","0.41","27.0K","1"
