"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"NFF","0.30","0.55","3.75","2.29","11.6K","6,000","-85.3%","-80.6%","11.6M","21.2M","9.30M","none","none","3.27","-1.35","-0.09","12.04","0.10","0.17","none","0.05","255.7M","66.5M","-28.7M","-11.2%","4.4%","Dec 31","none","-6.02%","-33.88%","none","4.83","2.07M","0","0","15.0K"
