"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"SAN","19.00","20.10","24.40","0.51","12.1K","27.0K","+0.5%","+32.6%","1.91B","95.2M","12.4M","none","none","7.03","1.65","0.49","8.70","9.36","2.86","12.21","2.31","828.1M","none","156.7M","18.9%","Dec 31","none","1.81%","24.03%","none","1.76","891.3M","1,000","0.0%","27.0K","0.14","7,000","1"
