"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"BFRE","0.75","1.353","5.313","318.2K","221.0K","-58.4%","-45.1%","88.7M","65.6M","40.0M","none","2.36","-2.63","-0.12","0.36","2.05","0.57","none","3.80","22.7M","-30.8M","-168.3M","none","none","Dec 31","none","-64.59%","-68.32%","13.92","0.03","134.3M","205.0K","0.5%","214.0K","0.64","319.0K"
