"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"MNY","30.02","32.20","51.375","0.41","149.1K","144.0K","-21.2%","+4.0%","1.57B","48.9M","45.0M","0.45","1.40%","none","44.40","0","0.44","none","15.46","0.72","none","none","0","none","0","none","none","Dec 31","none","0.00%","0.00%","none","0.45","760.7M","1.32M","2.9%","1.30M","8.10","163.0K"
