"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"RNBO","3.04","4.50","27.063","1.46","75.2K","136.0K","-70.4%","-60.9%","117.4M","26.1M","23.2M","none","5.14","0.04","-0.09","6.09","0.56","0.88","121.62","0.74","165.5M","7.68M","1.46M","0.9%","2.7%","Dec 31","none","0.92%","1.11%","5.24","0.01","14.7M","754.0K","3.2%","757.0K","13.23","57.0K"
