"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ogle","11.35","12.37","31.563","0.67","12.6K","18.0K","-48.5%","-30.9%","61.5M","4.97M","1.90M","0.80","6.47%","29.67","-0.83","0.05","83.22","none","0.42","none","0.15","407.8M","69.0M","-4.12M","-1.0%","8.3%","Dec 31","none","-0.59%","-2.89%","0.38","2.99","none","9,000","0.5%","5,000","1.12","8,000"
