"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"psd","18.64","19.07","28.00","0.10","364.0K","393.0K","-24.1%","+1.8%","1.65B","86.4M","85.6M","1.84","9.65%","none","16.77","2.07","0.05","39.95","0.81","1.14","9.21","0.48","3.95B","732.2M","181.6M","4.8%","12.0%","Dec 31","none","none","3.37%","12.02%","0.90","1.66","0","515.0K","0.6%","714.0K","2.29","225.0K"
