"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"idnd.ob","0.31","1.05","2.90","11.9K","10.0K","+77.1%","+137.5%","10.2M","9.73M","3.40M","none","none","-0.36","-0.21","-0.06","none","0.28","none","none","none","0","-1.62M","-2.06M","none","none","Dec 31","none","-114.27%","none","38.11","0","2.76M","none"
