"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ntl","3.70","3.75","14.48","0.95","20.3K","10.0K","-68.8%","-58.1%","110.2M","29.4M","28.0M","none","none","92.50","4.39","2.45","109.27","14.94","0.04","0.85","0.03","3.21B","656.3M","129.1M","8.4%","20.4%","Sep 30","none","3.85%","5.28%","0.71","1.15","439.2M","98.0K","0.3%","98.0K","9.80","10.0K","0.05"
