"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dddc","0.26","0.77","5.438","59.1K","31.0K","-74.3%","-65.6%","22.4M","29.1M","6.10M","none","none","1.89","-1.51","-0.21","0.68","1.22","0.41","none","1.14","19.7M","-39.2M","-44.1M","none","none","Dec 31","none","none","-50.55%","-62.44%","4.73","0","30.9M","59.0K","1.0%","56.0K","0.92","64.0K"
