"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"bsiie.ob","0.11","0.13","0.44","52.6K","13.0K","0.0%","+14.7%","3.84M","29.5M","29.2M","none","none","-0.02","-0.03","-0.03","none","0","none","none","none","72.0K","-398.0K","-398.0K","none","none","Dec 31","none","none","-2412.12%","none","0.14","none","2,000","none"
