"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"nsdb","12.738","20.00","21.00","-0.05","1,000","1,000","+40.6%","+88.5%","59.3M","2.97M","2.00M","0.76","3.80%","11.99","1.69","0.41","10.59","5.56","1.67","11.83","1.89","31.9M","none","5.10M","16.0%","Dec 31","none","1.16%","15.25%","none","0","16.5M","0","1,000","1,000"
