"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fpfc","10.063","15.60","15.60","-0.18","30.9K","45.0K","+49.5%","+100.4%","237.4M","15.2M","12.2M","0.50","3.21%","none","12.78","0.49","0.33","8.06","1.95","1.22","31.52","1.94","106.9M","none","9.18M","8.6%","36.1%","June 30","none","none","0.62%","5.03%","none","none","383.5M","38.0K","0.3%","58.0K","1.23","31.0K"
