"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"egns.ob","0.01","0.01","0.094","2.18","15.7K","52.0K","-87.2%","-82.8%","196.0K","19.6M","16.1M","none","none","0.02","-0.04","-0.00","0.03","0.00","0.59","none","0.30","659.0K","-17.0K","-723.0K","none","none","Dec 31","none","-79.57%","-112.58%","0.23","0","22.0K","none"
