"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cnbb","7.25","9.60","15.00","-0.19","1,409","1,000","+9.7%","+47.1%","58.6M","6.10M","3.70M","0.20","2.08%","none","7.53","0.44","0.10","6.36","3.96","1.27","22.02","1.51","39.4M","none","2.71M","6.9%","Dec 31","none","none","0.55%","6.02%","none","0","19.8M","0","0","1,000"
