"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"ih","0.65","1.07","6.25","0.62","11.8K","47.0K","-78.1%","-70.6%","3.03M","2.83M","1.40M","none","none","1.46","0.06","-0.08","64.07","0.49","0.73","16.98","0.02","178.7M","17.3M","169.0K","0.1%","5.9%","Dec 31","none","0.13%","2.21%","0.44","27.14","1.38M","2,000","0.1%","2,000","0"
