"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cds","1.05","1.10","3.875","2,682","3,000","-71.6%","-61.9%","38.3M","34.9M","6.60M","none","none","-0.43","-0.20","-0.20","1.08","0.05","none","none","1.01","37.7M","810.0K","-7.09M","-13.5%","-3.1%","June 30","none","-7.61%","none","none","3.99","1.85M","0","0","2,000"
