"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ggp","29.25","36.62","39.51","0.10","210.0K","208.0K","+24.7%","+67.2%","1.92B","52.5M","22.6M","2.60","7.10%","none","16.81","1.41","0.56","none","0.91","2.18","25.95","none","none","425.7M","74.0M","none","38.0%","Dec 31","none","none","1.46%","8.06%","none","2.83","0","1.92M","8.5%","1.99M","12.45","154.0K"
