"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"smtx","0.53","1.00","23.50","106.1K","236.0K","-95.4%","-93.8%","22.3M","22.3M","6.50M","none","none","8.73","-0.90","-0.48","31.59","0.07","0.11","none","0.03","844.1M","-12.7M","-26.6M","-3.1%","-2.5%","Dec 31","none","none","-5.54%","-15.58%","1.96","0.53","1.56M","0","7,000","48.0K"
