"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"dmcx","2.70","4.40","8.063","455","1,000","+4.8%","+25.3%","51.1M","11.6M","9.50M","none","none","3.35","-0.19","-0.08","3.15","1.90","1.31","none","1.40","37.6M","1.38M","-2.11M","-5.6%","-0.9%","Jan 31","none","-3.99%","-5.20%","2.79","0.05","21.9M","0","0","1,000"
