"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gaf","12.125","15.40","17.00","0.56","6,000","6,000","+10.0%","+47.5%","85.2M","5.53M","3.50M","0.72","4.67%","none","17.21","1.01","0.17","11.26","6.45","0.90","15.26","1.37","58.1M","none","5.21M","9.0%","37.5%","Dec 31","none","none","0.59%","5.65%","none","none","0","20.0K","0.6%","20.0K","1.43","14.0K"
