"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bvn","10.375","20.26","22.50","0.51","133.2K","88.0K","+59.7%","+114.1%","1.40B","68.9M","34.5M","none","none","5.50","none","0.31","none","0.35","3.68","none","none","none","none","19.7M","none","none","Dec 31","none","none","none","5.21%","1.42","0.17","82.9M","212.0K","0.6%","70.0K","1.59","133.0K","2"
