"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"gid","4.26","5.35","6.875","1.35","1,318","3,000","-22.2%","+4.4%","144.0M","26.9M","6.75M","none","none","13.10","3.66","1.23","23.06","2.35","0.41","1.46","0.23","621.6M","164.0M","98.7M","15.9%","17.7%","Dec 31","none","7.37%","27.67%","3.26","1.66","63.1M","0","0","0","2"
