"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"iprt","0.16","0.22","2.00","24.2K","39.0K","-85.0%","-79.9%","6.64M","30.2M","11.0M","none","none","0.65","-0.69","-0.15","0.39","0.59","0.34","none","0.56","11.8M","-25.3M","-20.7M","none","none","Dec 31","none","none","-63.91%","-77.26%","3.54","0.00","11.7M","198.0K","1.8%","192.0K","11.00","18.0K"
