"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cysv","1.93","2.24","8.25","89.3K","35.0K","-71.8%","-62.2%","66.7M","29.8M","24.0M","none","5.63","-1.03","-0.18","0.78","4.22","0.40","none","2.89","22.6M","-28.1M","-29.7M","none","-99.0%","Dec 31","none","none","-16.20%","-17.04%","19.99","0","120.8M","65.0K","0.3%","86.0K","0.51","128.0K"
