"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"sosa","6.74","7.95","16.00","1.36","95.7K","61.0K","-36.4%","-14.7%","828.0M","104.2M","17.5M","none","6.49","-0.08","0.20","13.04","0.12","1.23","none","0.61","1.14B","46.4M","-6.57M","-0.6%","4.1%","Nov 30","none","-0.45%","-0.99%","1.11","0.52","12.8M","91.0K","0.5%","100.0K","0.60","152.0K","1"
