"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"tclpz","16.25","26.589","27.45","-0.10","28.3K","17.0K","+38.1%","+85.2%","465.3M","17.5M","9.30M","2.00","7.52%","none","14.80","2.33","0.60","2.52","0.27","1.80","11.41","10.54","44.6M","41.1M","41.2M","94.3%","94.2%","Dec 31","none","none","14.95%","16.40%","12.59","0.08","0","4,000","0.0%","1,000","0.14","28.0K"
