"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"mman","8.00","8.67","12.125","0.16","2,545","2,000","-3.7%","+29.2%","31.1M","3.59M","700.0K","0.36","4.15%","none","10.45","0.82","0.11","21.64","0.78","0.83","10.56","0.40","77.4M","8.51M","2.94M","3.8%","8.0%","Dec 31","none","none","5.15%","7.98%","4.83","0.30","0","0","0","4,000"
