"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"tripe.ob","0.01","0.03","3.00","60.1K","46.0K","-96.5%","-95.8%","712.0K","23.7M","20.9M","none","none","1.10","-4.22","-0.49","0.60","0.03","0.03","none","0.05","13.3M","-38.1M","-90.3M","none","none","Sep 30","none","-115.90%","-346.03%","0.15","1.12","612.0K","0","0","11.0K"
