"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"nvec.ob","0.75","1.75","2.20","1,409","0","+84.2%","+120.3%","29.7M","17.0M","3.90M","none","none","0.14","-0.03","-0.04","0.43","0.04","12.14","none","4.08","7.44M","291.0K","-389.0K","-5.2%","0.4%","Mar 31","none","none","-8.34%","-14.81%","1.77","0.10","0","none"
