"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"en","25.00","28.20","39.55","9,773","13.0K","-24.2%","+1.7%","34.2B","1.21B","388.0M","none","none","14.03","0","0.45","none","none","2.01","none","none","0","none","0","none","none","Dec 31","none","0.00%","0.00%","0.76","1.24","none","19.0K","0.0%","15.0K","1.46","13.0K","5"
