"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"wsbk","12.25","14.88","18.00","0.42","2,136","2,000","+13.9%","+52.8%","40.7M","2.74M","700.0K","none","12.62","2.06","0.49","11.37","none","1.18","7.24","1.31","34.7M","none","6.27M","18.1%","Dec 31","none","1.43%","20.25%","none","0","none","0","0","4,000"
