"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"nsc","12.813","16.75","24.11","0.58","1.00M","1.18M","+18.1%","+58.3%","6.45B","385.3M","308.3M","0.24","1.43%","15.52","0.65","0.20","15.96","0.12","1.08","25.81","1.05","6.18B","1.32B","252.0M","4.1%","13.1%","Dec 31","none","none","1.32%","4.28%","0.35","1.34","0","1.79M","0.6%","1.48M","1.65","1.09M"
