"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"trii.ob","0.125","0.65","1.156","0.86","51.4K","15.0K","-38.9%","-18.0%","11.4M","17.6M","15.5M","none","none","1.67","-1.44","-0.01","2.63","0.68","0.39","none","0.25","39.0M","-8.89M","-20.6M","-52.8%","-21.9%","Dec 31","none","-37.19%","-61.65%","2.09","0.29","11.7M","1.42M","13.4%","1.68M","0"
