"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"cdir","1.55","1.55","5.25","0.49","318","0","-43.6%","-24.4%","7.74M","4.99M","1.00M","none","1.69","0.05","-0.17","10.63","0.09","0.92","30.39","0.15","53.2M","-200.0K","264.0K","0.5%","-4.3%","Dec 31","none","none","1.03%","2.86%","2.68","1.30","0","23.0K","2.3%","23.0K","0"
