"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"un","49.46","51.98","64.813","0.47","748.1K","742.0K","+0.7%","+35.0%","51.2B","984.0M","974.2M","none","6.62","0.89","0.77","46.12","1.61","7.86","58.34","1.13","47.8B","3.04B","1.02B","2.5%","6.7%","Dec 31","none","none","2.74%","13.34%","1.52","3.98","3.49B","3.63M","0.4%","3.06M","5.00","727.0K","1"
