"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"htdly.ob","0.001","0.60","4.00","3.60","3,500","3,000","-64.5%","-52.3%","7.01M","11.7M","6.89M","none","0.06","-1.27","-0.80","8.01","0.27","9.57","none","0.07","93.6M","1.56M","-14.7M","-15.7%","-7.7%","Dec 31","none","-11.12%","-187.99%","0.88","117.74","3.18M","0","89.0K","29.0K","25"
