"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"sjh","11.50","13.00","21.90","28.8K","16.0K","-16.2%","+0.2%","154.4M","11.9M","9.60M","none","none","15.97","none","1.00","none","2.31","0.81","none","none","none","49.8M","11.9M","none","44.3%","Dec 31","none","none","none","6.30%","0.60","1.88","35.5M","55.0K","0.6%","52.0K","1.72","32.0K"
