"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"epd","25.00","46.85","52.60","0.19","44.0K","32.0K","+80.6%","+142.2%","4.19B","89.4M","11.9M","2.50","5.34%","none","11.77","3.19","0.85","41.43","1.47","3.98","14.66","1.13","3.53B","327.6M","272.4M","7.9%","8.0%","Dec 31","none","none","13.08%","29.09%","1.25","0.85","0","124.0K","1.0%","138.0K","2.95","42.0K"
