"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rri","14.45","15.65","37.50","819.3K","852.0K","-52.6%","-43.3%","4.68B","299.0M","50.8M","none","none","21.35","none","0.44","none","0.91","0.73","none","none","none","813.3M","133.1M","none","1.7%","Dec 31","none","none","none","2.08%","1.24","0.17","0","461.0K","0.9%","734.0K","0.80","579.0K"
