"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"siz","6.875","9.02","10.34","0.08","11.6K","7,000","+16.4%","+56.1%","74.8M","8.29M","7.20M","0.92","10.20%","none","8.04","0.40","0.15","none","0.08","1.12","22.38","none","none","29.7M","3.31M","none","35.2%","Dec 31","none","none","1.17%","4.94%","none","3.13","0","62.0K","0.9%","68.0K","4.77","13.0K"
