"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"dcti.ob","0.06","0.086","2.906","2.14","97.2K","70.0K","-97.0%","-96.0%","3.44M","40.0M","27.6M","none","none","0.93","-4.63","-0.57","0.81","0.54","0.09","none","0.11","34.4M","-151.2M","-195.3M","none","none","June 30","none","none","-124.12%","-159.96%","1.05","0.04","0","115.0K","0.4%","116.0K","0"
