"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"rc","5.15","5.25","9.50","1.83","10.7K","16.0K","-43.2%","-23.9%","95.6M","18.2M","8.92M","none","none","6.24","none","-0.11","none","0.14","0.84","none","none","none","none","-1.97M","none","none","Dec 31","none","none","none","-1.72%","0.90","0.37","99.5M","15.0K","0.2%","16.0K","1.50","10.0K","9"
