"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pebo","11.762","17.65","23.20","0.29","5,455","6,000","+45.8%","+95.6%","127.0M","7.20M","5.50M","0.55","3.09%","12.44","1.58","0.44","12.08","3.90","1.42","11.18","1.46","87.9M","none","11.5M","13.1%","Dec 31","none","none","1.00%","13.51%","none","1.57","47.4M","1,000","0.0%","0","0.20","5,000"
