"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"epmo.ob","0.003","0.005","0.625","4,591","14.0K","-87.5%","-85.1%","82.0K","16.4M","10.4M","none","none","-0.02","-0.03","-0.01","0.01","0.00","none","none","1.02","49.0K","-321.0K","-330.0K","none","none","Dec 31","none","-150.00%","none","0.33","none","16.0K","none"
