"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fep","1.05","1.90","10.875","1.89","5,227","7,000","-82.0%","-75.9%","15.1M","7.95M","4.80M","none","none","5.66","-0.20","-0.26","9.66","0.45","0.34","none","0.20","78.9M","5.99M","-1.56M","-1.9%","0.6%","Mar 31","none","-1.92%","-3.37%","2.51","0.28","3.57M","14.0K","0.3%","14.0K","2.33","6,000"
