"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"unib","0.50","1.70","3.25","0.64","318","0","-24.4%","+1.3%","3.56M","2.09M","600.0K","none","0.65","-0.16","0.02","1.72","1.10","2.62","none","0.99","3.50M","none","-318.0K","-8.2%","Dec 31","none","-0.63%","-23.52%","none","0.36","2.31M","0","0","1,000"
