"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"cksny.ob","2.45","4.80","15.50","0","0","-65.1%","-53.2%","3.48B","725.9M","718.6M","none","none","1.28","0.15","0.08","5.17","0.08","3.75","31.79","0.93","3.76B","311.9M","109.8M","3.0%","6.9%","Dec 31","none","3.61%","12.15%","1.45","1.30","58.3M","none","1"
