"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"csrly.ob","8.00","12.50","15.30","0.57","5,591","2,000","+42.9%","+91.6%","2.98B","238.2M","157.2M","none","none","none","1.27","none","none","none","none","9.86","none","none","none","none","none","none","Mar 31","none","none","none","none","none","none","none","4"
